,h_1,W_1,L1_final,H1_final,L2_final,M1_final,cure_at_1500,M2_final,H2_final
72,2.274242424242424,0.126,17549.395140778583,28.34368055713481,17549.395140778583,81407.98659395486,1.0,81407.98659395486,28.34368055713481
73,2.274242424242424,0.12774999999999995,15938.201604773647,18.66351447281551,15938.201604773647,69689.32460416421,1.0,69689.32460416421,18.66351447281551
74,2.274242424242424,0.12949999999999998,14177.374869533747,11.64724220104198,14177.374869533747,57418.28564667447,1.0,57418.28564667447,11.64724220104198
75,2.274242424242424,0.13124999999999998,12254.217979670651,6.8048043290733835,12254.217979670651,44830.9956533504,1.0,44830.9956533504,6.8048043290733835
76,2.274242424242424,0.13299999999999998,10173.446838217222,3.671728198906572,10173.446838217222,32446.66265632729,1.0,32446.66265632729,3.671728198906572
77,2.274242424242424,0.13474999999999998,7984.041982433659,1.8107595195315611,7984.041982433659,21183.25465585705,1.0,21183.25465585705,1.8107595195315611
78,2.274242424242424,0.13649999999999998,6055.770510283734,0.9997345319479404,6055.770510283734,13090.145244973166,1.0,13090.145244973166,0.9997345319479404
79,2.274242424242424,0.13824999999999998,5957.936236728198,0.9996524618434552,5957.936236728198,12764.45788394675,1.0,12764.45788394675,0.9996524618434552
80,2.274242424242424,0.14,5940.302932076695,0.9997104763334008,5940.302932076695,12727.152838766675,1.0,12727.152838766675,0.9997104763334008
82,2.274242424242424,0.14175,5923.327166303149,0.9998471258154892,5923.327166303149,12691.858592801796,1.0,12691.858592801796,0.9998471258154892
81,2.274242424242424,0.1435,5906.5105653018845,0.9999929593544888,5906.5105653018845,12656.872937981487,1.0,12656.872937981487,0.9999929593544888
83,2.274242424242424,0.14525,5888.6081048005935,0.9996890994904032,5888.6081048005935,12617.663153176014,1.0,12617.663153176014,0.9996890994904032
84,2.274242424242424,0.147,5871.9465777398755,0.999796073225642,5871.9465777398755,12582.719436850586,1.0,12582.719436850586,0.999796073225642
85,2.274242424242424,0.14875,5855.435570473097,0.9999118306808,5855.435570473097,12548.06770776069,1.0,12548.06770776069,0.9999118306808
87,2.274242424242424,0.1505,5838.7816174648815,0.99992805321998,5838.7816174648815,12512.645088900366,1.0,12512.645088900366,0.99992805321998
88,2.274242424242424,0.15225,5821.387439015814,0.999622909655836,5821.387439015814,12474.289124195528,1.0,12474.289124195528,0.999622909655836
89,2.274242424242424,0.15399999999999994,5805.3454025483115,0.9997746296051632,5805.3454025483115,12440.604583803626,1.0,12440.604583803626,0.9997746296051632
92,2.274242424242424,0.15574999999999994,5788.4853567695045,0.9995767211348924,5788.4853567695045,12403.716019462596,1.0,12403.716019462596,0.9995767211348924
86,2.274242424242424,0.15749999999999995,5772.872182288471,0.999799015898837,5772.872182288471,12371.115279868152,1.0,12371.115279868152,0.999799015898837
90,2.274242424242424,0.15924999999999995,5756.671927854914,0.9997583944369008,5756.671927854914,12336.15861355767,1.0,12336.15861355767,0.9997583944369008
91,2.274242424242424,0.16099999999999998,5740.440767948344,0.999662501305386,5740.440767948344,12300.867378156878,1.0,12300.867378156878,0.999662501305386
93,2.274242424242424,0.16274999999999998,5724.308182224292,0.9995601905094212,5724.308182224292,12265.714311064254,1.0,12265.714311064254,0.9995601905094212
95,2.274242424242424,0.16449999999999998,5709.192547569895,0.9997964846584548,5709.192547569895,12234.017384592431,1.0,12234.017384592431,0.9997964846584548
94,2.274242424242424,0.16624999999999998,5693.832105730894,0.9998992996858352,5693.832105730894,12201.22178847497,1.0,12201.22178847497,0.9998992996858352
98,2.274242424242424,0.16799999999999998,5677.439496232576,0.999572472929498,5677.439496232576,12164.497604400403,1.0,12164.497604400403,0.999572472929498
97,2.274242424242424,0.16974999999999998,5662.633909783424,0.9998012534689752,5662.633909783424,12133.286653909285,1.0,12133.286653909285,0.9998012534689752
96,2.274242424242424,0.1715,5646.548006797148,0.9995071014852728,5646.548006797148,12097.266516474128,1.0,12097.266516474128,0.9995071014852728
99,2.274242424242424,0.17325,5632.629620394535,0.9999902284910546,5632.629620394535,12068.841594281686,1.0,12068.841594281686,0.9999902284910546
0,2.2954545454545454,0.0,40024.301116904535,2997.301328625541,40024.301116904535,254066.6204188988,1.0,254066.6204188988,2997.301328625541
9,2.2954545454545454,0.0017499999999999998,39906.51733195419,2957.3465317780847,39906.51733195419,253352.31048838398,1.0,253352.31048838398,2957.3465317780847
7,2.2954545454545454,0.0035,39788.70395742987,2917.3892313764245,39788.70395742987,252632.34595693593,1.0,252632.34595693593,2917.3892313764245
13,2.2954545454545454,0.00525,39670.81961504171,2877.429307646013,39670.81961504171,251906.52997003766,1.0,251906.52997003766,2877.429307646013
3,2.2954545454545454,0.006999999999999999,39552.82272564154,2837.4666316237813,39552.82272564154,251174.6579941515,1.0,251174.6579941515,2837.4666316237813
15,2.2954545454545454,0.008749999999999999,39434.671417546946,2797.501063911643,39434.671417546946,250436.5173504933,1.0,250436.5173504933,2797.501063911643
2,2.2954545454545454,0.0105,39316.323432676414,2757.532453193214,39316.323432676414,249691.88671202434,1.0,249691.88671202434,2757.532453193214
14,2.2954545454545454,0.01225,39197.736029852495,2717.5606344625267,39197.736029852495,248940.5355596269,1.0,248940.5355596269,2717.5606344625267
6,2.2954545454545454,0.014,39078.86588456863,2677.5854269028005,39078.86588456863,248182.2235928377,1.0,248182.2235928377,2677.5854269028005
12,2.2954545454545454,0.01575,38959.66898444509,2637.606631339391,38959.66898444509,247416.70008979944,1.0,247416.70008979944,2637.606631339391
1,2.2954545454545454,0.017499999999999998,38840.10051950775,2597.6240271743827,38840.10051950775,246643.70321024684,1.0,246643.70321024684,2597.6240271743827
10,2.2954545454545454,0.01925,38720.11476631475,2557.6373686903703,38720.11476631475,245862.9592343327,1.0,245862.9592343327,2557.6373686903703
4,2.2954545454545454,0.021,38599.66496481859,2517.6463805861595,38599.66496481859,245074.18172888996,1.0,245074.18172888996,2517.6463805861595
11,2.2954545454545454,0.02275,38478.703186686944,2477.6507525778234,38478.703186686944,244277.07063125988,1.0,244277.07063125988,2477.6507525778234
5,2.2954545454545454,0.0245,38357.18019360219,2437.6501328624004,38357.18019360219,243471.31123906482,1.0,243471.31123906482,2437.6501328624004
8,2.2954545454545454,0.02625,38235.04528381401,2397.6441201987423,38235.04528381401,242656.5730921725,1.0,242656.5730921725,2397.6441201987423
17,2.2954545454545454,0.028,38112.24612491598,2357.632254307486,38112.24612491598,241832.50873051077,1.0,241832.50873051077,2357.632254307486
16,2.2954545454545454,0.02975,37988.728570451785,2317.6140042303327,37988.728570451785,240998.75230826985,1.0,240998.75230826985,2317.6140042303327
19,2.2954545454545454,0.0315,37864.436457505246,2277.58875421336,37864.436457505246,240154.9180411963,1.0,240154.9180411963,2277.58875421336
18,2.2954545454545454,0.033249999999999995,37739.3113818804,2237.5557865903706,37739.3113818804,239300.5984590451,1.0,239300.5984590451,2237.5557865903706
20,2.2954545454545454,0.035,37613.29244680541,2197.514261035644,37613.29244680541,238435.36242956363,1.0,238435.36242956363,2197.514261035644
21,2.2954545454545454,0.03675,37486.315980272004,2157.46318942936,37486.315980272004,237558.7529134483,1.0,237558.7529134483,2157.46318942936
22,2.2954545454545454,0.038499999999999986,37358.31521511425,2117.401405430145,37358.31521511425,236670.28440121422,1.0,236670.28440121422,2117.401405430145
23,2.2954545454545454,0.04025,37229.21992469882,2077.3275276742074,37229.21992469882,235769.43997253702,1.0,235769.43997253702,2077.3275276742074
32,2.2954545454545454,0.042,37098.95600558351,2037.239915315533,37098.95600558351,234855.66790588442,1.0,234855.66790588442,2037.239915315533
36,2.2954545454545454,0.04375,36967.444996652186,1997.1366143846487,36967.444996652186,233928.37775067842,1.0,233928.37775067842,1997.1366143846487
34,2.2954545454545454,0.0455,36834.60352195927,1957.0152931690875,36834.60352195927,232986.93575513933,1.0,232986.93575513933,1957.0152931690875
33,2.2954545454545454,0.047249999999999986,36700.34264174085,1916.8731645069531,36700.34264174085,232030.65951958802,1.0,232030.65951958802,1916.8731645069531
35,2.2954545454545454,0.049,36564.56709264095,1876.706892532732,36564.56709264095,231058.81171641106,1.0,231058.81171641106,1876.706892532732
38,2.2954545454545454,0.05075,36427.17439404284,1836.5124810239254,36427.17439404284,230070.59268294746,1.0,230070.59268294746,1836.5124810239254
39,2.2954545454545454,0.052499999999999984,36288.05379230857,1796.2851400722675,36288.05379230857,229065.13165092663,1.0,229065.13165092663,1796.2851400722675
37,2.2954545454545454,0.054249999999999986,36147.085008533686,1756.0191273542832,36147.085008533686,228041.4763241521,1.0,228041.4763241521,1756.0191273542832
24,2.2954545454545454,0.056,36004.136747884695,1715.7075598209021,36004.136747884695,226998.58045300556,1.0,226998.58045300556,1715.7075598209021
25,2.2954545454545454,0.05775,35859.06491944175,1675.3421911945334,35859.06491944175,225935.2889778734,1.0,225935.2889778734,1675.3421911945334
26,2.2954545454545454,0.0595,35711.71050441745,1634.9131503018173,35711.71050441745,224850.3202212895,1.0,224850.3202212895,1634.9131503018173
28,2.2954545454545454,0.061249999999999985,35561.89699732665,1594.408635053241,35561.89699732665,223742.2444977182,1.0,223742.2444977182,1594.408635053241
27,2.2954545454545454,0.063,35409.427328780585,1553.8145569130875,35409.427328780585,222609.45837753545,1.0,222609.45837753545,1553.8145569130875
29,2.2954545454545454,0.06474999999999999,35254.08015969905,1513.1141311411095,35254.08015969905,221450.15368500527,1.0,221450.15368500527,1513.1141311411095
31,2.2954545454545454,0.06649999999999999,35095.60541454107,1472.2874091524216,35095.60541454107,220262.28012626656,1.0,220262.28012626656,1472.2874091524216
30,2.2954545454545454,0.06824999999999999,34933.71889538379,1431.3107513490133,34933.71889538379,219043.50023080572,1.0,219043.50023080572,1431.3107513490133
40,2.2954545454545454,0.06999999999999999,34768.095789274266,1390.1562421601689,34768.095789274266,217791.13504851886,1.0,217791.13504851886,1390.1562421601689
42,2.2954545454545454,0.07175,34598.3628484909,1348.791054386019,34598.3628484909,216502.0987772955,1.0,216502.0987772955,1348.791054386019
41,2.2954545454545454,0.0735,34424.08898802857,1307.1767780655402,34424.08898802857,215172.82021112548,1.0,215172.82021112548,1307.1767780655402
44,2.2954545454545454,0.07525,34244.77400848942,1265.2687410315145,34244.77400848942,213799.14861223465,1.0,213799.14861223465,1265.2687410315145
43,2.2954545454545454,0.07699999999999999,34059.83511877761,1223.0153653915038,34059.83511877761,212376.24135119093,1.0,212376.24135119093,1223.0153653915038
45,2.2954545454545454,0.07874999999999999,33868.590906763566,1180.3576279837926,33868.590906763566,210898.43047317327,1.0,210898.43047317327,1180.3576279837926
46,2.2954545454545454,0.08049999999999999,33670.24239563391,1137.2287252009155,33670.24239563391,209359.06530980734,1.0,209359.06530980734,1137.2287252009155
47,2.2954545454545454,0.08224999999999999,33463.850841311185,1093.5540852312238,33463.850841311185,207750.3284735475,1.0,207750.3284735475,1093.5540852312238
56,2.2954545454545454,0.08399999999999999,33248.31198991957,1049.2519250283935,33248.31198991957,206063.0232026462,1.0,206063.0232026462,1049.2519250283935
57,2.2954545454545454,0.08574999999999999,33022.326648295784,1004.2346150835964,33022.326648295784,204286.3312851985,1.0,204286.3312851985,1004.2346150835964
58,2.2954545454545454,0.0875,32784.36765695206,958.4111893484586,32784.36765695206,202407.5429616377,1.0,202407.5429616377,958.4111893484586
59,2.2954545454545454,0.08925,32532.64373232473,911.6914121968563,32532.64373232473,200411.7636262413,1.0,200411.7636262413,911.6914121968563
62,2.2954545454545454,0.091,32265.06120507939,863.9918723466197,32265.06120507939,198281.60718527387,1.0,198281.60718527387,863.9918723466197
60,2.2954545454545454,0.09275,31979.185458665605,815.2445859531598,31979.185458665605,195996.8928929988,1.0,195996.8928929988,815.2445859531598
61,2.2954545454545454,0.0945,31672.20487775348,765.4085124823292,31672.20487775348,193534.37147782,1.0,193534.37147782,765.4085124823292
63,2.2954545454545454,0.09625,31340.90130622438,714.4841560487108,31340.90130622438,190867.5170262656,1.0,190867.5170262656,714.4841560487108
48,2.2954545454545454,0.098,30981.632250090104,662.5309714668417,30981.632250090104,187966.4322284621,1.0,187966.4322284621,662.5309714668417
49,2.2954545454545454,0.09975,30590.33105998022,609.6865612414317,30590.33105998022,184797.9237941288,1.0,184797.9237941288,609.6865612414317
52,2.2954545454545454,0.1015,30162.531630004196,556.1856354515373,30162.531630004196,181325.80819239552,1.0,181325.80819239552,556.1856354515373
50,2.2954545454545454,0.10325,29693.42312795581,502.3755259972879,29693.42312795581,177511.50003630942,1.0,177511.50003630942,502.3755259972879
51,2.2954545454545454,0.10499999999999997,29177.93724176328,448.7239928337436,29177.93724176328,173314.91071788696,1.0,173314.91071788696,448.7239928337436
53,2.2954545454545454,0.10674999999999997,28610.864893394213,395.81461804457086,28610.864893394213,168695.63942322286,1.0,168695.63942322286,395.81461804457086
54,2.2954545454545454,0.1085,27986.99139602483,344.32583421738116,27986.99139602483,163614.37368931304,1.0,163614.37368931304,344.32583421738116
55,2.2954545454545454,0.11025,27301.22959767661,294.99199723674894,27301.22959767661,158034.341967517,1.0,158034.341967517,294.99199723674894
64,2.2954545454545454,0.112,26548.721685355664,248.54879116380982,26548.721685355664,151922.59571985714,1.0,151922.59571985714,248.54879116380982
65,2.2954545454545454,0.11375,25724.874670931134,205.6697586481433,25724.874670931134,145250.86948752461,1.0,145250.86948752461,205.6697586481433
66,2.2954545454545454,0.1155,24825.294461555044,166.9043193847769,24825.294461555044,137995.79916804374,1.0,137995.79916804374,166.9043193847769
67,2.2954545454545454,0.11725,23845.5896949845,132.6286457651112,23845.5896949845,130138.38713678555,1.0,130138.38713678555,132.6286457651112
68,2.2954545454545454,0.11900000000000001,22781.02817940705,103.0184117946418,22781.02817940705,121662.79356155165,1.0,121662.79356155165,103.0184117946418
69,2.2954545454545454,0.12074999999999997,21626.04418758141,78.04733514490687,21626.04418758141,112554.8183051509,1.0,112554.8183051509,78.04733514490687
70,2.2954545454545454,0.12249999999999997,20373.615556965102,57.509418959779424,20373.615556965102,102800.87685090528,1.0,102800.87685090528,57.509418959779424
71,2.2954545454545454,0.12425,19014.567922912644,41.057975605132754,19014.567922912644,92389.04908722537,1.0,92389.04908722537,41.057975605132754
89,2.2954545454545454,0.126,17536.958277382684,28.25222514248498,17536.958277382684,81315.31752491502,1.0,81315.31752491502,28.25222514248498
90,2.2954545454545454,0.12774999999999995,15925.939937015606,18.60260185084363,15925.939937015606,69601.2198641353,1.0,69601.2198641353,18.60260185084363
91,2.2954545454545454,0.12949999999999998,14165.13557510595,11.60797160235479,14165.13557510595,57334.78918630247,1.0,57334.78918630247,11.60797160235479
92,2.2954545454545454,0.13124999999999998,12241.91738191508,6.7806200496799125,12241.91738191508,44753.30644265495,1.0,44753.30644265495,6.7806200496799125
93,2.2954545454545454,0.13299999999999998,10161.16988639667,3.6577814129840154,10161.16988639667,32377.75158322017,1.0,32377.75158322017,3.6577814129840154
94,2.2954545454545454,0.13474999999999998,7972.1855768969845,1.8034085281217007,7972.1855768969845,21127.71254701673,1.0,21127.71254701673,1.8034085281217007
88,2.2954545454545454,0.13649999999999998,6053.868607472718,0.9999825949909944,6053.868607472718,13083.18408595124,1.0,13083.18408595124,0.9999825949909944
95,2.2954545454545454,0.13824999999999998,5958.385419816626,0.9998207870313742,5958.385419816626,12766.10403200703,1.0,12766.10403200703,0.9998207870313742
72,2.2954545454545454,0.14,5940.055356174843,0.9996193131607504,5940.055356174843,12726.24802859941,1.0,12726.24802859941,0.9996193131607504
73,2.2954545454545454,0.14175,5923.135232637642,0.9997763337527591,5923.135232637642,12691.15771358448,1.0,12691.15771358448,0.9997763337527591
75,2.2954545454545454,0.1435,5906.125762820463,0.9998508278040796,5906.125762820463,12655.468977570437,1.0,12655.468977570437,0.9998508278040796
76,2.2954545454545454,0.14525,5889.0104874063145,0.9998379038485709,5889.0104874063145,12619.12983156525,1.0,12619.12983156525,0.9998379038485709
74,2.2954545454545454,0.147,5871.8210265876505,0.9997495813907552,5871.8210265876505,12582.2622174302,1.0,12582.2622174302,0.9997495813907552
77,2.2954545454545454,0.14875,5854.6469324002455,0.9996194115443048,5854.6469324002455,12545.19833068046,1.0,12545.19833068046,0.9996194115443048
78,2.2954545454545454,0.1505,5838.458733906659,0.9998081635441216,5838.458733906659,12511.47132353848,1.0,12511.47132353848,0.9998081635441216
79,2.2954545454545454,0.15225,5821.473446876786,0.999654881422785,5821.473446876786,12474.601474510971,1.0,12474.601474510971,0.999654881422785
80,2.2954545454545454,0.15399999999999994,5805.794098888314,0.9999416714027748,5805.794098888314,12442.232766490848,1.0,12442.232766490848,0.9999416714027748
81,2.2954545454545454,0.15574999999999994,5789.258754746502,0.9998649890480724,5789.258754746502,12406.519768170745,1.0,12406.519768170745,0.9998649890480724
82,2.2954545454545454,0.15749999999999995,5772.603723789012,0.9996988209557,5772.603723789012,12370.142918019079,1.0,12370.142918019079,0.9996988209557
83,2.2954545454545454,0.15924999999999995,5756.647820324482,0.99974938521761,5756.647820324482,12336.071373748313,1.0,12336.071373748313,0.99974938521761
84,2.2954545454545454,0.16099999999999998,5740.6386988691875,0.9997365627178528,5740.6386988691875,12301.58298930967,1.0,12301.58298930967,0.9997365627178528
85,2.2954545454545454,0.16274999999999998,5724.70914514176,0.9997104083335538,5724.70914514176,12267.162642531248,1.0,12267.162642531248,0.9997104083335538
86,2.2954545454545454,0.16449999999999998,5708.356177472613,0.9994827400023606,5708.356177472613,12230.998996884033,1.0,12230.998996884033,0.9994827400023606
87,2.2954545454545454,0.16624999999999998,5693.146259072929,0.9996416635512212,5693.146259072929,12198.748704334826,1.0,12198.748704334826,0.9996416635512212
96,2.2954545454545454,0.16799999999999998,5678.360259027869,0.9999187907960024,5678.360259027869,12167.814779951863,1.0,12167.814779951863,0.9999187907960024
99,2.2954545454545454,0.16974999999999998,5662.214134979356,0.9996431687906928,5662.214134979356,12131.775715697688,1.0,12131.775715697688,0.9996431687906928
98,2.2954545454545454,0.1715,5647.758861800725,0.9999636875336076,5647.758861800725,12101.621024094582,1.0,12101.621024094582,0.9999636875336076
97,2.2954545454545454,0.17325,5632.438412361164,0.9999180244205604,5632.438412361164,12068.154516386543,1.0,12068.154516386543,0.9999180244205604
2,2.3166666666666664,0.0,39995.72843450908,2978.0944560667167,39995.72843450908,253820.87692919,1.0,253820.87692919,2978.0944560667167
9,2.3166666666666664,0.0017499999999999998,39877.952487232826,2938.3945962908538,39877.952487232826,253106.65808955702,1.0,253106.65808955702,2938.3945962908538
11,2.3166666666666664,0.0035,39760.14693640402,2898.6922351125518,39760.14693640402,252386.78541916554,1.0,252386.78541916554,2898.6922351125518
12,2.3166666666666664,0.00525,39642.27040408315,2858.987253061748,39642.27040408315,251661.0620792573,1.0,251661.0620792573,2858.987253061748
6,2.3166666666666664,0.006999999999999999,39524.28131136333,2819.27952153088,39524.28131136333,250929.28355236875,1.0,250929.28355236875,2819.27952153088
15,2.3166666666666664,0.008749999999999999,39406.13778669456,2779.56890153953,39406.13778669456,250191.23717615663,1.0,250191.23717615663,2779.56890153953
3,2.3166666666666664,0.0105,39287.79757202122,2739.855242264856,39287.79757202122,249446.70164046047,1.0,249446.70164046047,2739.855242264856
13,2.3166666666666664,0.01225,39169.21792609004,2700.1383792872793,39169.21792609004,248695.44644357503,1.0,248695.44644357503,2700.1383792872793
5,2.3166666666666664,0.014,39050.35552422373,2660.418132490029,39050.35552422373,247937.23130311052,1.0,247937.23130311052,2660.418132490029
14,2.3166666666666664,0.01575,38931.1663537886,2620.6943035377108,38931.1663537886,247171.8055161149,1.0,247171.8055161149,2620.6943035377108
4,2.3166666666666664,0.017499999999999998,38811.605604490265,2580.96667284244,38811.605604490265,246398.90726228163,1.0,246398.90726228163,2580.96667284244
10,2.3166666666666664,0.01925,38691.62755252378,2541.234995906333,38691.62755252378,245618.26284306878,1.0,245618.26284306878,2541.234995906333
0,2.3166666666666664,0.021,38571.18543746921,2501.4989989048577,38571.18543746921,244829.5858483405,1.0,244829.5858483405,2501.4989989048577
8,2.3166666666666664,0.02275,38450.23133065709,2461.75837334632,38450.23133065709,244032.5762406877,1.0,244032.5762406877,2461.75837334632
1,2.3166666666666664,0.0245,38328.71599352904,2422.012769607396,38328.71599352904,243226.91934583968,1.0,243226.91934583968,2422.012769607396
7,2.3166666666666664,0.02625,38206.58872427002,2382.2617891018413,38206.58872427002,242412.28473544284,1.0,242412.28473544284,2382.2617891018413
16,2.3166666666666664,0.028,38083.79719069148,2342.504974788379,38083.79719069148,241588.32498592997,1.0,241588.32498592997,2342.504974788379
17,2.3166666666666664,0.02975,37960.287246975364,2302.741799661845,37960.287246975364,240754.6742940639,1.0,240754.6742940639,2302.741799661845
20,2.3166666666666664,0.0315,37836.00273144419,2262.971652797856,37836.00273144419,239910.94692594922,1.0,239910.94692594922,2262.971652797856
18,2.3166666666666664,0.033249999999999995,37710.88524197308,2223.193822433212,37710.88524197308,239056.7354716663,1.0,239056.7354716663,2223.193822433212
19,2.3166666666666664,0.035,37584.87388499239,2183.4074754588682,37584.87388499239,238191.6088720309,1.0,238191.6088720309,2183.4074754588682
21,2.3166666666666664,0.03675,37457.904993209646,2143.6116325782573,37457.904993209646,237315.11017707034,1.0,237315.11017707034,2143.6116325782573
22,2.3166666666666664,0.038499999999999986,37329.91180617714,2103.805138235886,37329.91180617714,236426.75398734843,1.0,236426.75398734843,2103.805138235886
23,2.3166666666666664,0.04025,37200.824106603686,2063.986624248995,37200.824106603686,235526.02351893552,1.0,235526.02351893552,2063.986624248995
32,2.3166666666666664,0.042,37070.56780380372,2024.154465872326,37070.56780380372,234612.36722014626,1.0,234612.36722014626,2024.154465872326
38,2.3166666666666664,0.04375,36939.06445383168,1984.3067287914675,36939.06445383168,233685.19485264827,1.0,233685.19485264827,1984.3067287914675
34,2.3166666666666664,0.0455,36806.23070359097,1944.4411052700088,36806.23070359097,232743.87293056364,1.0,232743.87293056364,1944.4411052700088
33,2.3166666666666664,0.047249999999999986,36671.977643438564,1904.5548373669244,36671.977643438564,231787.71938790852,1.0,231787.71938790852,1904.5548373669244
35,2.3166666666666664,0.049,36536.210049417154,1864.6446247929284,36536.210049417154,230815.9973162916,1.0,230815.9973162916,1864.6446247929284
36,2.3166666666666664,0.05075,36398.825492105134,1824.706514588445,36398.825492105134,229827.9075800033,1.0,229827.9075800033,1824.706514588445
37,2.3166666666666664,0.052499999999999984,36259.713284013924,1784.7357693858507,36259.713284013924,228822.5800732197,1.0,228822.5800732197,1784.7357693858507
39,2.3166666666666664,0.054249999999999986,36118.75323129268,1744.7267105746982,36118.75323129268,227799.0633323439,1.0,227799.0633323439,1744.7267105746982
25,2.3166666666666664,0.056,35975.814147998004,1704.6725322384818,35975.814147998004,226756.3121537007,1.0,226756.3121537007,1704.6725322384818
24,2.3166666666666664,0.05775,35830.75208208183,1664.5650813045045,35830.75208208183,225693.17279068788,1.0,225693.17279068788,1664.5650813045045
28,2.3166666666666664,0.0595,35683.40819124923,1624.3945989910508,35683.40819124923,224608.36521260862,1.0,224608.36521260862,1624.3945989910508
27,2.3166666666666664,0.061249999999999985,35533.60619360179,1584.1494184196185,35533.60619360179,223500.46179705183,1.0,223500.46179705183,1584.1494184196185
30,2.3166666666666664,0.063,35381.149302147016,1543.8156132886654,35381.149302147016,222367.86169590667,1.0,222367.86169590667,1543.8156132886654
26,2.3166666666666664,0.06474999999999999,35225.81653345476,1503.376592933129,35225.81653345476,221208.75995900642,1.0,221208.75995900642,1503.376592933129
29,2.3166666666666664,0.06649999999999999,35067.358258630076,1462.8126401394638,35067.358258630076,220021.11031636078,1.0,220021.11031636078,1462.8126401394638
31,2.3166666666666664,0.06824999999999999,34905.490839097576,1422.1003900583014,34905.490839097576,218802.5803081632,1.0,218802.5803081632,1422.1003900583014
40,2.3166666666666664,0.06999999999999999,34739.890160369636,1381.2122518855326,34739.890160369636,217550.49721117323,1.0,217550.49721117323,1381.2122518855326
41,2.3166666666666664,0.07175,34570.183844267376,1340.1157802540895,34570.183844267376,216261.78294355696,1.0,216261.78294355696,1340.1157802540895
44,2.3166666666666664,0.0735,34395.941884779786,1298.7730112789673,34395.941884779786,214932.87584573837,1.0,214932.87584573837,1298.7730112789673
43,2.3166666666666664,0.07525,34216.665416608084,1257.1397899559033,34216.665416608084,213559.63694820233,1.0,213559.63694820233,1257.1397899559033
42,2.3166666666666664,0.07699999999999999,34031.7732915348,1215.1651324321738,34031.7732915348,212137.23807660321,1.0,212137.23807660321,1215.1651324321738
45,2.3166666666666664,0.07874999999999999,33840.58611124075,1172.7906901245046,33840.58611124075,210660.0289562925,1.0,210660.0289562925,1172.7906901245046
47,2.3166666666666664,0.08049999999999999,33642.30735418912,1129.9504145323954,33642.30735418912,209121.3804348105,1.0,209121.3804348105,1129.9504145323954
46,2.3166666666666664,0.08224999999999999,33436.00125091424,1086.5705636520509,33436.00125091424,207513.50115026612,1.0,207513.50115026612,1086.5705636520509
56,2.3166666666666664,0.08399999999999999,33220.56712413486,1042.570244424393,33220.56712413486,205827.22559152864,1.0,205827.22559152864,1042.570244424393
60,2.3166666666666664,0.08574999999999999,32994.710041846,997.8627505905043,32994.710041846,204051.77273686547,1.0,204051.77273686547,997.8627505905043
57,2.3166666666666664,0.0875,32756.9078646697,952.3580287834094,32756.9078646697,202174.4766002234,1.0,202174.4766002234,952.3580287834094
59,2.3166666666666664,0.08925,32505.37514169904,905.9666796190013,32505.37514169904,200180.4933969544,1.0,200180.4933969544,905.9666796190013
58,2.3166666666666664,0.091,32238.024863281342,858.6059585499628,32238.024863281342,198052.4950285718,1.0,198052.4950285718,858.6059585499628
61,2.3166666666666664,0.09275,31952.429849889708,810.208254641384,31952.429849889708,195770.3654919484,1.0,195770.3654919484,810.208254641384
63,2.3166666666666664,0.0945,31645.78655477493,760.7324498293843,31645.78655477493,193310.925750385,1.0,193310.925750385,760.7324498293843
62,2.3166666666666664,0.09625,31314.885242802284,710.1783360888112,31314.885242802284,190647.72321443926,1.0,190647.72321443926,710.1783360888112
48,2.3166666666666664,0.098,30956.091742784014,658.6038237445679,30956.091742784014,187750.93311124452,1.0,187750.93311124452,658.6038237445679
49,2.3166666666666664,0.09975,30565.34697785612,606.1439537552595,30565.34697785612,184587.42829832452,1.0,184587.42829832452,606.1439537552595
51,2.3166666666666664,0.1015,30138.190802280107,553.0297267785951,30138.190802280107,181121.0776140515,1.0,181121.0776140515,553.0297267785951
52,2.3166666666666664,0.10325,29669.815690397212,499.60359298429603,29669.815690397212,177313.32536986552,1.0,177313.32536986552,499.60359298429603
50,2.3166666666666664,0.10499999999999997,29155.152849750648,446.32739483942896,29155.152849750648,173124.0803702973,1.0,173124.0803702973,446.32739483942896
53,2.3166666666666664,0.10674999999999997,28588.987861716,393.7780978361192,28588.987861716,168512.89794302694,1.0,168512.89794302694,393.7780978361192
54,2.3166666666666664,0.1085,27966.095032096557,342.627356601559,27966.095032096557,163440.3739757191,1.0,163440.3739757191,342.627356601559
55,2.3166666666666664,0.11025,27281.370217886422,293.60327036672373,27281.370217886422,157869.59541206533,1.0,157869.59541206533,293.60327036672373
65,2.3166666666666664,0.112,26529.932979205365,247.43649962792458,26529.932979205365,151767.42631859705,1.0,151767.42631859705,247.43649962792458
64,2.3166666666666664,0.11375,25707.163131606292,204.79738552575682,25707.163131606292,145105.37852434002,1.0,145105.37852434002,204.79738552575682
67,2.3166666666666664,0.1155,24808.636484934494,166.23429380843328,24808.636484934494,137859.84621002874,1.0,137859.84621002874,166.23429380843328
66,2.3166666666666664,0.11725,23829.930668154288,132.12447561772862,23829.930668154288,130011.59091481936,1.0,130011.59091481936,132.12447561772862
68,2.3166666666666664,0.11900000000000001,22766.28351011813,102.64647876648131,22766.28351011813,121544.55359360074,1.0,121544.55359360074,102.64647876648131
